clip_id,label,ts_s,flow_magnitude,strip_diff_v1,strip_diff_v3
20260421_195050__d050,real_delivery,13.293158,0.809957,0.165861,5.029699
20260421_195050__d050,real_delivery,13.352239,0.405107,0.103200,3.076832
20260421_195050__d050,real_delivery,13.411320,0.825393,0.181818,5.442770
20260421_195050__d050,real_delivery,13.470401,0.399581,0.108438,3.178586
20260421_195050__d050,real_delivery,13.529481,0.759395,0.179844,5.642928
20260421_195050__d050,real_delivery,13.588562,0.396597,0.118754,3.550286
20260421_195050__d050,real_delivery,13.647643,0.740321,0.193665,6.194050
20260421_195050__d050,real_delivery,13.706723,0.363005,0.111460,3.922232
20260421_195050__d050,real_delivery,13.765804,0.731829,0.199186,6.887264
20260421_195050__d050,real_delivery,13.824885,0.375000,0.131206,4.340376
20260421_195050__d050,real_delivery,13.883965,0.384217,0.137975,4.349488
20260421_195050__d050,real_delivery,13.943046,0.747737,0.219657,7.282063
20260421_195050__d050,real_delivery,14.002127,0.702293,0.182342,6.643617
20260421_195050__d050,real_delivery,14.061208,0.374876,0.138701,4.391598
20260421_195050__d050,real_delivery,14.120288,0.686166,0.216554,6.153073
20260421_195050__d050,real_delivery,14.179369,0.398832,0.130359,4.144257
20260421_195050__d050,real_delivery,14.238450,1.995158,0.487387,16.116480
20260421_195050__d050,real_delivery,14.297530,7.084792,0.870970,36.047528
20260421_195050__d050,real_delivery,14.356611,6.597747,0.572171,27.288515
20260421_195050__d050,real_delivery,14.415692,3.588873,0.236863,11.963603
20260421_195050__d050,real_delivery,14.474773,3.442352,0.335388,18.376872
20260421_195050__d050,real_delivery,14.533853,7.295020,1.179602,35.223601
20260421_195050__d050,real_delivery,14.592934,7.695982,1.281069,35.227344
20260421_195050__d050,real_delivery,14.652015,6.303091,0.628425,21.172232
20260421_195050__d050,real_delivery,14.711095,15.818223,0.974895,28.394701
20260421_195050__d050,real_delivery,14.770176,16.725250,0.739039,43.117268
20260421_195050__d050,real_delivery,14.829257,15.271008,1.897405,52.123128
20260421_195050__d050,real_delivery,14.888337,9.083364,2.280182,61.590967
20260421_195050__d050,real_delivery,14.947418,0.517944,1.560324,22.350719
20260421_195050__d050,real_delivery,15.006499,0.622358,0.002176,0.170952
20260421_195050__d050,real_delivery,15.065580,0.344308,0.000685,0.181639
20260421_195050__d050,real_delivery,15.124660,0.663854,0.000201,0.267287
20260421_195050__d050,real_delivery,15.183741,0.406128,0.013499,0.429472
20260421_195050__d050,real_delivery,15.242822,0.785142,0.008422,0.370420
20260421_195050__d050,real_delivery,15.301902,0.505443,0.001330,0.244336
20260421_195050__d050,real_delivery,15.360983,0.847362,0.001088,0.245173
20260421_195050__d050,real_delivery,15.420064,0.523145,0.004997,0.376084
20260421_195050__d050,real_delivery,15.479145,0.904414,0.002619,0.396523
20260421_195050__d050,real_delivery,15.538225,0.527483,0.001249,0.250246
20260421_195050__d050,real_delivery,15.597306,0.862377,0.001572,0.252413
20260421_195050__d050,real_delivery,15.656387,0.546461,0.011968,0.438190
20260421_195050__d050,real_delivery,15.715467,0.998823,0.005118,0.330083
20260421_195050__d050,real_delivery,15.774548,0.598731,0.008825,0.357368
20260421_195050__d050,real_delivery,15.833629,1.029440,0.003143,0.306787
20260421_195050__d050,real_delivery,15.892709,0.640603,0.029094,0.466312
20260421_195050__d050,real_delivery,15.951790,0.673332,0.018335,0.410658
20260421_195050__d050,real_delivery,16.010871,1.105505,0.012573,0.412924
20260421_195050__d050,real_delivery,16.069952,0.652017,0.005359,0.276005
20260421_195050__d050,real_delivery,16.129032,1.241746,0.041908,1.085106
20260421_195050__d050,real_delivery,16.188113,0.771661,0.002660,0.217002
20260421_195050__d050,real_delivery,16.247194,1.378803,0.006730,0.384801
20260421_195050__d050,real_delivery,16.306274,0.882792,0.004433,0.205969
20260421_195050__d050,real_delivery,16.365355,1.458275,0.047429,0.986062
20260421_195050__d050,real_delivery,16.424436,1.544846,0.033245,1.272803
20260421_195050__d050,real_delivery,16.483516,0.899350,0.000363,0.155733
20260421_195050__d050,real_delivery,16.542597,1.589957,0.001088,0.189519
20260421_195050__d050,real_delivery,16.601678,0.885729,0.005279,0.287086
20260421_195050__d050,real_delivery,16.660759,0.861929,0.003183,0.201684
20260421_195050__d050,real_delivery,16.719839,1.509272,0.001612,0.262165
20260421_195050__d050,real_delivery,16.778920,0.846862,0.004070,0.209318
20260421_195050__d050,real_delivery,16.838001,1.616589,0.005762,0.467543
20260421_195050__d050,real_delivery,16.897081,0.894499,0.001975,0.294523
20260421_195050__d050,real_delivery,16.956162,1.735231,0.003264,0.326734
20260421_195050__d050,real_delivery,17.015243,1.159139,0.011202,0.367563
20260421_195050__d050,real_delivery,17.074324,1.395548,0.010316,0.486407
20260421_195050__d050,real_delivery,17.133404,2.635036,0.012814,0.415041
20260421_195050__d050,real_delivery,17.192485,3.217349,0.084905,1.345203
20260421_195050__d050,real_delivery,17.251566,2.195584,0.030303,0.640563
20260421_195050__d050,real_delivery,17.310646,3.637992,0.055166,0.859387
20260421_195050__d050,real_delivery,17.369727,2.303049,0.058712,0.961535
20260421_195050__d050,real_delivery,17.428808,2.235997,0.051942,0.789056
20260421_195050__d050,real_delivery,17.487888,3.102313,0.107108,1.509506
20260421_195050__d050,real_delivery,17.546969,2.072783,0.087403,1.367760
20260421_195050__d050,real_delivery,17.606050,3.693488,0.107632,1.178388
20260421_195050__d050,real_delivery,17.665131,2.248638,0.096430,0.981875
20260421_195050__d050,real_delivery,17.724211,3.185428,0.077087,1.220745
20260421_195050__d050,real_delivery,17.783292,2.496655,0.062137,1.033983
20260421_195050__d050,real_delivery,17.842373,3.504248,0.053715,0.942228
20260421_195050__d050,real_delivery,17.901453,2.566564,0.027120,0.460944
20260421_195050__d050,real_delivery,17.960534,3.877768,0.044890,0.944986
20260421_195050__d050,real_delivery,18.019615,2.404422,0.083575,0.862047
20260421_195050__d050,real_delivery,18.078695,2.774077,0.073582,0.975325
20260421_195050__d050,real_delivery,18.137776,2.533688,0.110614,1.418735
20260421_195050__d050,real_delivery,18.196857,2.961518,0.075758,0.898887
20260421_195050__d050,real_delivery,18.255938,3.006643,0.080392,0.840278
20260421_195050__d050,real_delivery,18.315018,3.321936,0.026676,0.455378
20260421_195050__d050,real_delivery,18.374099,3.571238,0.045656,0.715721
20260421_195050__d050,real_delivery,18.433180,3.968940,0.085187,1.049350
20260421_195050__d051,real_delivery,0.061121,0.342449,0.009591,0.527581
20260421_195050__d051,real_delivery,0.122242,0.673565,0.009913,0.642829
20260421_195050__d051,real_delivery,0.183363,0.416157,0.002901,0.239608
20260421_195050__d051,real_delivery,0.244484,0.795546,0.005561,0.304768
20260421_195050__d051,real_delivery,0.305605,0.517496,0.011726,0.507831
20260421_195050__d051,real_delivery,0.366726,0.867656,0.003788,0.277532
20260421_195050__d051,real_delivery,0.427847,0.557543,0.002257,0.263790
20260421_195050__d051,real_delivery,0.488968,0.934209,0.004110,0.323040
20260421_195050__d051,real_delivery,0.550089,0.547813,0.006770,0.400561
20260421_195050__d051,real_delivery,0.611210,0.882549,0.001531,0.315997
20260421_195050__d051,real_delivery,0.672331,0.572669,0.001370,0.231432
20260421_195050__d051,real_delivery,0.733452,1.016408,0.005279,0.293095
20260421_195050__d051,real_delivery,0.794572,0.608350,0.029014,0.620518
20260421_195050__d051,real_delivery,0.855693,1.033603,0.006447,0.371848
20260421_195050__d051,real_delivery,0.916814,0.649667,0.005480,0.368056
20260421_195050__d051,real_delivery,0.977935,0.652302,0.008341,0.242218
20260421_195050__d051,real_delivery,1.039056,1.109902,0.040135,0.770193
20260421_195050__d051,real_delivery,1.100177,0.662258,0.005722,0.362244
20260421_195050__d051,real_delivery,1.161298,1.238865,0.016240,0.572449
20260421_195050__d051,real_delivery,1.222419,0.752244,0.001934,0.171296
20260421_195050__d051,real_delivery,1.283540,1.362452,0.043923,0.954639
20260421_195050__d051,real_delivery,1.344661,0.898687,0.005480,0.413662
20260421_195050__d051,real_delivery,1.405782,1.494112,0.016562,0.519405
20260421_195050__d051,real_delivery,1.466903,1.547471,0.030706,1.196365
20260421_195050__d051,real_delivery,1.528024,0.912563,0.008462,0.316834
20260421_195050__d051,real_delivery,1.589145,1.612844,0.004554,0.309742
20260421_195050__d051,real_delivery,1.650266,0.893733,0.000846,0.195183
20260421_195050__d051,real_delivery,1.711387,0.865161,0.002297,0.184102
20260421_195050__d051,real_delivery,1.772508,1.511989,0.006085,0.447695
20260421_195050__d051,real_delivery,1.833629,0.844250,0.006085,0.273542
20260421_195050__d051,real_delivery,1.894750,1.623159,0.004352,0.398197
20260421_195050__d051,real_delivery,1.955871,0.881203,0.002216,0.188140
20260421_195050__d051,real_delivery,2.016992,1.715853,0.009429,0.449813
20260421_195050__d051,real_delivery,2.078113,1.153633,0.006407,0.362589
20260421_195050__d051,real_delivery,2.139234,1.374893,0.005803,0.333038
20260421_195050__d051,real_delivery,2.200355,2.605402,0.010316,0.423660
20260421_195050__d051,real_delivery,2.261475,3.141541,0.077369,1.342149
20260421_195050__d051,real_delivery,2.322596,2.171278,0.031431,0.685382
20260421_195050__d051,real_delivery,2.383717,3.567855,0.046663,0.852049
20260421_195050__d051,real_delivery,2.444838,2.272447,0.052426,0.955575
20260421_195050__d051,real_delivery,2.505959,2.213658,0.053635,0.830477
20260421_195050__d051,real_delivery,2.567080,3.101878,0.102394,1.537333
20260421_195050__d051,real_delivery,2.628201,2.080493,0.086396,1.378595
20260421_195050__d051,real_delivery,2.689322,3.639701,0.095221,1.139923
20260421_195050__d051,real_delivery,2.750443,2.214379,0.099734,1.004236
20260421_195050__d051,real_delivery,2.811564,3.204201,0.076684,1.251872
20260421_195050__d051,real_delivery,2.872685,2.506921,0.050935,1.044572
20260421_195050__d051,real_delivery,2.933806,3.471016,0.053111,0.989657
20260421_195050__d051,real_delivery,2.994927,2.589478,0.030464,0.427354
20260421_195050__d051,real_delivery,3.056048,3.837733,0.041103,0.927403
20260421_195050__d051,real_delivery,3.117169,2.379945,0.083535,0.888002
20260421_195050__d051,real_delivery,3.178290,2.784026,0.073461,1.020144
20260421_195050__d051,real_delivery,3.239411,2.571203,0.104731,1.481629
20260421_195050__d051,real_delivery,3.300532,2.963675,0.072977,1.049793
20260421_195050__d051,real_delivery,3.361653,2.988359,0.083938,0.906176
20260421_195050__d051,real_delivery,3.422774,3.358184,0.030464,0.562106
20260421_195050__d051,real_delivery,3.483895,3.553952,0.054038,0.955132
20260421_195050__d051,real_delivery,3.545016,4.026875,0.093488,2.165288
20260421_195050__d051,real_delivery,3.606137,2.860012,0.064716,0.764283
20260421_195050__d051,real_delivery,3.667258,3.968237,0.045011,0.556393
20260421_195050__d051,real_delivery,3.728378,3.696837,0.042352,0.551763
20260421_195050__d051,real_delivery,3.789499,4.088613,0.022566,0.387658
20260421_195050__d051,real_delivery,3.850620,2.727398,0.000242,0.131994
20260421_195050__d051,real_delivery,3.911741,3.082607,0.000766,0.196267
20260421_195050__d051,real_delivery,3.972862,3.052655,0.004956,0.250246
20260421_195050__d051,real_delivery,4.033983,3.092214,0.006770,0.245567
20260421_195050__d051,real_delivery,4.095104,1.680849,0.002660,0.229117
20260421_195050__d051,real_delivery,4.156225,1.027637,0.003707,0.259998
20260421_195050__d051,real_delivery,4.217346,0.813005,0.005158,0.256994
20260421_195050__d051,real_delivery,4.278467,1.035721,0.012170,0.531373
20260421_195050__d051,real_delivery,4.339588,1.081141,0.012532,0.678980
20260421_195050__d051,real_delivery,4.400709,1.107890,0.010114,0.502660
20260421_195050__d051,real_delivery,4.461830,3.998559,0.351064,5.991184
20260421_195050__d051,real_delivery,4.522951,0.847964,0.006327,0.076290
20260421_195050__d051,real_delivery,4.584072,0.969542,0.009873,0.197547
20260421_195050__d051,real_delivery,4.645193,2.156842,0.026596,0.280191
20260421_195050__d051,real_delivery,4.706314,0.939574,0.022727,0.283294
20260421_195050__d051,real_delivery,4.767435,1.665352,0.025467,0.367021
20260421_195050__d051,real_delivery,4.828556,0.870929,0.014265,0.231137
20260421_195050__d051,real_delivery,4.889677,1.588995,0.023050,0.306787
20260421_195050__d051,real_delivery,4.950798,0.989604,0.023493,0.493105
20260421_195050__d051,real_delivery,5.011919,2.554133,0.026515,0.555654
20260421_195050__d051,real_delivery,5.073040,1.601191,0.015232,0.437943
20260421_195050__d051,real_delivery,5.134161,2.496014,0.034655,0.650069
20260421_195050__d051,real_delivery,5.195281,1.568453,0.026878,0.551074
20260421_195050__d051,real_delivery,5.256402,2.958608,0.029014,0.709909
20260421_195050__d051,real_delivery,5.317523,1.509268,0.016562,0.416125
20260421_195050__d051,real_delivery,5.378644,1.445856,0.035179,0.640563
20260421_195050__d051,real_delivery,5.439765,2.700075,0.055005,1.506107
20260421_195050__d051,real_delivery,5.500886,2.350891,0.050935,0.966657
20260421_195050__d051,real_delivery,5.562007,1.307565,0.023412,0.558363
20260421_195050__d051,real_delivery,5.623128,1.440385,0.124073,2.006206
20260421_195050__d051,real_delivery,5.684249,5.158497,0.138298,2.035362
20260421_195050__d051,real_delivery,5.745370,5.341448,0.451402,6.206216
20260421_195050__d051,real_delivery,5.806491,0.827696,0.001854,0.258619
20260421_195050__d051,real_delivery,5.867612,0.359820,0.000967,0.163071
20260421_195050__d051,real_delivery,5.928733,0.600370,0.018577,0.578802
20260421_195050__d051,real_delivery,5.989854,0.345710,0.003183,0.177059
20260421_195050__d051,real_delivery,6.050975,0.524900,0.005239,0.363180
20260421_195050__d051,real_delivery,6.112096,0.338476,0.004191,0.230890
20260421_195050__d051,real_delivery,6.173217,0.535931,0.015393,0.524429
20260421_195050__d051,real_delivery,6.234338,0.363041,0.003868,0.217297
20260421_195050__d051,real_delivery,6.295459,0.206432,0.003425,0.227837
20260421_195050__d051,real_delivery,6.356580,0.344645,0.003425,0.256403
20260421_195050__d051,real_delivery,6.417701,0.318249,0.008221,0.352246
20260421_195050__d051,real_delivery,6.478822,0.198364,0.004554,0.295705
20260421_195050__d051,real_delivery,6.539943,0.069512,0.002015,0.216509
20260421_195050__d051,real_delivery,6.601064,0.117443,0.002780,0.249015
20260421_195050__d051,real_delivery,6.662184,0.086078,0.007898,0.399724
20260421_195050__d051,real_delivery,6.723305,0.072195,0.002337,0.165485
20260421_195050__d051,real_delivery,6.784426,0.154312,0.004755,0.306442
20260421_195050__d051,real_delivery,6.845547,0.248185,0.005762,0.281570
20260421_195050__d051,real_delivery,6.906668,0.185630,0.003506,0.193755
20260421_195050__d051,real_delivery,6.967789,0.678853,0.004674,11.449419
20260421_195050__d051,real_delivery,7.028910,0.395644,0.006286,8.698138
20260421_195050__d051,real_delivery,7.090031,0.557073,0.004271,8.485126
20260421_195050__d051,real_delivery,7.151152,0.708057,0.010356,11.738771
20260421_195050__d051,real_delivery,7.212273,0.927181,0.004634,9.234190
20260421_195050__d051,real_delivery,7.273394,1.795295,0.007455,11.572547
20260421_195050__d051,real_delivery,7.334515,0.615832,0.007616,8.886082
20260421_195050__d051,real_delivery,7.395636,1.028458,0.010155,9.760885
20260421_195050__d051,real_delivery,7.456757,0.399799,0.004876,7.301615
20260421_195050__d051,real_delivery,7.517878,0.720734,0.007374,1.649970
20260421_195050__d051,real_delivery,7.578999,0.453321,0.005359,0.281127
20260421_195050__d051,real_delivery,7.640120,1.111151,0.012452,0.713357
20260421_195050__d051,real_delivery,7.701241,0.699161,0.006085,0.514825
20260421_195050__d051,real_delivery,7.762362,0.793785,0.004312,0.300286
20260421_195050__d051,real_delivery,7.823483,2.185860,0.006447,0.400709
20260421_195050__d051,real_delivery,7.884604,1.449318,0.003022,0.336830
20260421_195050__d051,real_delivery,7.945725,3.029806,0.001531,0.395095
20260421_195050__d051,real_delivery,8.006846,2.517571,0.001289,0.260244
20260421_195050__d051,real_delivery,8.067967,1.133450,0.013741,0.725374
20260421_195050__d051,real_delivery,8.129087,1.071889,0.019423,0.512411
20260421_195050__d051,real_delivery,8.190208,0.833221,0.024984,0.687796
20260421_195050__d051,real_delivery,8.251329,1.212437,0.036630,0.913268
20260421_195050__d051,real_delivery,8.312450,0.598092,0.028570,0.827226
